MOF,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,Rf fraction,Db fraction,Sg fraction,Bh fraction,Hs fraction,Mt fraction,Ds fraction,Rg fraction,Cn fraction,Nh fraction,Fl fraction,Mc fraction,Lv fraction,Ts fraction,Og fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,energy
ODUNEH_w_H2O_1_relaxed,0.2933333333333333,0,0.0,0.0,0.0,0.4977777777777777,0.0,0.1644444444444444,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0444444444444444,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.811112177777778,10.426666666666666,1.7955555555555556,29.0,5.928888888888889,1.1,0.5804444444444444,1.79,2.5536888888888885,1.7066666666666668,1.653333333333333,0.4444444444444444,0.0,0.4485981308411215,0.4345794392523364,0.116822429906542,0.0,0.0611953179998181
OFAWAV_w_H2O_1_relaxed,0.2476190476190476,0,0.0,0.0,0.0,0.4571428571428571,0.0,0.238095238095238,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0571428571428571,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.74900038095238,10.685714285714283,1.980952380952381,71.0,9.00952380952381,1.3,0.6133333333333333,2.14,2.603809523809524,1.7523809523809524,1.8666666666666667,0.1142857142857142,0.8,0.3865546218487395,0.411764705882353,0.0252100840336134,0.1764705882352941,-0.0871377075000054
OFAWEZ_w_H2O_1_relaxed,0.2476190476190476,0,0.0,0.0,0.0,0.4571428571428571,0.0,0.238095238095238,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0571428571428571,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.74900038095238,10.685714285714283,1.980952380952381,71.0,9.00952380952381,1.3,0.6133333333333333,2.14,2.603809523809524,1.7523809523809524,1.8666666666666667,0.1142857142857142,0.8,0.3865546218487395,0.411764705882353,0.0252100840336134,0.1764705882352941,-0.2612371224999776
OFEHAK_w_H2O_1_relaxed,0.3013698630136986,0,0.0,0.0,0.0,0.4383561643835616,0.0730593607305936,0.1506849315068493,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0365296803652968,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.109254063926942,10.383561643835616,1.808219178082192,47.0,6.401826484018265,1.3,0.5767123287671233,1.75,2.5830136986301366,1.6986301369863013,1.6986301369863013,0.365296803652968,0.0,0.4514563106796116,0.4514563106796116,0.0970873786407767,0.0,-0.3154415950000953
OFEREX_w_H2O_1_relaxed,0.1772151898734177,0,0.0,0.0,0.0,0.4556962025316455,0.0,0.3164556962025316,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.050632911392405,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.40933367088608,11.772151898734178,2.0253164556962027,62.0,8.632911392405063,1.6,0.6468354430379747,2.255,2.700506329113924,1.8227848101265824,2.1772151898734178,0.0,0.3544303797468354,0.4186046511627906,0.5,0.0,0.0813953488372093,-0.3190991599999222
OFERUN_w_H2O_1_relaxed,0.4397163120567376,0,0.0,0.0,0.0,0.3404255319148936,0.1702127659574468,0.0070921985815602,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.811674326241134,8.382978723404255,1.6453900709219855,29.0,5.00709219858156,1.1,0.5205673758865248,1.79,2.447517730496453,1.5602836879432624,1.2198581560283688,0.425531914893617,0.0,0.4867256637168141,0.3805309734513274,0.1327433628318584,0.0,-0.1560592625000367
OFERUN06_w_H2O_1_relaxed,0.2476190476190476,0,0.0,0.0,0.0,0.4571428571428571,0.2285714285714285,0.0095238095238095,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0571428571428571,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.830097523809522,10.914285714285716,1.8666666666666667,29.0,6.380952380952381,1.1,0.6133333333333333,1.79,2.5323809523809526,1.7523809523809524,1.638095238095238,0.5714285714285714,0.0,0.4423076923076923,0.4134615384615384,0.1442307692307692,0.0,-0.4238660799999536
OFESAU_w_H2O_1_relaxed,0.3425414364640884,0,0.0,0.0,0.0,0.2651933701657458,0.0662983425414364,0.2707182320441988,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0331491712707182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0220994475138121,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.372004861878452,9.812154696132596,1.8121546961325967,63.0,6.939226519337017,1.55,0.5613259668508287,2.24,2.652154696132597,1.6243093922651934,1.8121546961325967,0.3535911602209944,0.154696132596685,0.411764705882353,0.4593837535014006,0.0896358543417367,0.0392156862745098,-0.2773727699999654
OFESEY_w_H2O_1_relaxed,0.3425414364640884,0,0.0,0.0,0.0,0.2651933701657458,0.0662983425414364,0.2707182320441988,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0331491712707182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0220994475138121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.084535248618783,9.812154696132596,1.8121546961325967,59.0,6.850828729281768,1.6,0.5624309392265192,2.3,2.650828729281768,1.6243093922651934,1.8121546961325967,0.3314917127071823,0.0883977900552486,0.4212034383954154,0.4699140401146132,0.0859598853868194,0.0229226361031518,-0.4483019899999362
OFODAP_w_H2O_1_relaxed,0.1870503597122302,0,0.0,0.0,0.0,0.460431654676259,0.0575539568345323,0.237410071942446,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0575539568345323,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.79289956834532,11.985611510791369,1.985611510791367,47.0,8.014388489208633,1.3,0.6381294964028776,1.75,2.6745323741007194,1.8129496402877696,2.0431654676258995,0.5755395683453237,0.0,0.4090909090909091,0.4610389610389611,0.1298701298701298,0.0,-0.3024340460000303
OFODET_w_H2O_1_relaxed,0.2377622377622377,0,0.0,0.0,0.0,0.4475524475524475,0.0559440559440559,0.2307692307692307,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0279720279720279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.627557622377624,11.23076923076923,1.818181818181818,24.0,5.86013986013986,1.15,0.5867132867132867,1.89,2.6716083916083915,1.7622377622377623,1.986013986013986,0.1398601398601398,0.0,0.4532374100719424,0.5107913669064749,0.0359712230215827,0.0,0.0162074540000503
OFORUX_w_H2O_1_relaxed,0.3865546218487395,0,0.0,0.0,0.0,0.4369747899159664,0.0672268907563025,0.042016806722689,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0336134453781512,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0168067226890756,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0168067226890756,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.400825546218488,9.142857142857142,1.73109243697479,47.0,5.680672268907563,1.3,0.553781512605042,1.75,2.48016806722689,1.596638655462185,1.411764705882353,0.3361344537815126,0.0,0.4773869346733668,0.4221105527638191,0.100502512562814,0.0,-0.2750352379999413
OFUCAV_w_H2O_1_relaxed,0.2686567164179104,0,0.0,0.0,0.0,0.2985074626865671,0.0,0.373134328358209,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0597014925373134,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.19113313432836,10.597014925373134,1.9701492537313432,57.0,8.507462686567164,1.6,0.6104477611940299,2.32,2.7026865671641787,1.7313432835820894,2.08955223880597,0.0597014925373134,0.0597014925373134,0.4393939393939394,0.5303030303030303,0.0151515151515151,0.0151515151515151,-0.4604604300000119
OFUCEZ_w_H2O_1_relaxed,0.2285714285714285,0,0.0,0.0,0.0,0.3428571428571428,0.0,0.3714285714285714,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0571428571428571,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.297603428571428,11.142857142857142,2.0,57.0,8.571428571428571,1.6,0.6257142857142857,2.32,2.718857142857143,1.7714285714285714,2.1714285714285717,0.0571428571428571,0.0571428571428571,0.4366197183098592,0.5352112676056338,0.0140845070422535,0.0140845070422535,-0.4160582899999738
OFUYUL_SL_w_H2O_1_relaxed,0.2312925170068027,0,0.0,0.0,0.0,0.4353741496598639,0.0,0.2789115646258503,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544217687074829,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.482790204081631,11.4421768707483,1.8775510204081636,29.0,6.707482993197279,1.1,0.6034013605442176,1.79,2.668299319727891,1.7687074829931972,1.9863945578231288,0.54421768707483,0.0,0.4113924050632911,0.4620253164556961,0.1265822784810126,0.0,-0.3681480519999923
OGAGAF_w_H2O_1_relaxed,0.3952095808383233,0,0.0,0.0,0.0,0.311377245508982,0.0479041916167664,0.1497005988023952,0.0,0,0.0,0.0,0.0,0.0,0.0479041916167664,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0479041916167664,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.820054706586824,9.161676646706589,1.748502994011976,29.0,5.952095808383233,1.1,0.5502994011976048,1.79,2.508023952095808,1.6047904191616766,1.5089820359281436,0.4790419161676646,0.0,0.4466666666666666,0.42,0.1333333333333333,0.0,-0.429172982
OGAGEJ_w_H2O_1_relaxed,0.3952095808383233,0,0.0,0.0,0.0,0.311377245508982,0.0479041916167664,0.1497005988023952,0.0,0,0.0,0.0,0.0,0.0,0.0479041916167664,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0479041916167664,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.820054706586824,9.161676646706589,1.748502994011976,29.0,5.952095808383233,1.1,0.5502994011976048,1.79,2.508023952095808,1.6047904191616766,1.5089820359281436,0.4790419161676646,0.0,0.4466666666666666,0.42,0.1333333333333333,0.0,-0.4617158780000409
OGAGIN_w_H2O_1_relaxed,0.3952095808383233,0,0.0,0.0,0.0,0.311377245508982,0.0479041916167664,0.1497005988023952,0.0,0,0.0,0.0,0.0,0.0,0.0479041916167664,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0479041916167664,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.820054706586824,9.161676646706589,1.748502994011976,29.0,5.952095808383233,1.1,0.5502994011976048,1.79,2.508023952095808,1.6047904191616766,1.5089820359281436,0.4790419161676646,0.0,0.4466666666666666,0.42,0.1333333333333333,0.0,-0.2051131799999893
OGAXUR_w_H2O_1_relaxed,0.419753086419753,0,0.0,0.0,0.0,0.3518518518518518,0.037037037037037,0.1543209876543209,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8195937654321,8.703703703703704,1.654320987654321,26.0,5.024691358024692,1.1,0.5179012345679013,1.56,2.533765432098765,1.5802469135802468,1.432098765432099,0.2592592592592592,0.0,0.4830188679245283,0.4377358490566038,0.0792452830188679,0.0,-0.4292595580001489
OGEBAF01_w_H2O_1_relaxed,0.2257217847769028,0,0.0,0.0,0.0,0.5354330708661418,0.0,0.1916010498687664,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0472440944881889,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.726115065616796,11.307086614173228,1.8687664041994752,28.0,6.3412073490813645,1.1,0.6099737532808398,1.54,2.6108136482939632,1.727034120734908,1.837270341207349,0.4724409448818897,0.0,0.4278283485045513,0.4551365409622887,0.1170351105331599,0.0,-0.6129997699999876
OGECOU_w_H2O_1_relaxed,0.419753086419753,0,0.0,0.0,0.0,0.3518518518518518,0.037037037037037,0.1543209876543209,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8107124691358,8.74074074074074,1.654320987654321,27.0,5.061728395061729,1.1,0.5179012345679013,1.53,2.5348765432098768,1.5802469135802468,1.432098765432099,0.2962962962962963,0.0,0.4776119402985074,0.4328358208955223,0.0895522388059701,0.0,-0.5628633040000295
OGESOJ_w_H2O_1_relaxed,0.0363636363636363,0,0.0,0.0,0.0,0.2909090909090909,0.0,0.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0727272727272727,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.328888727272723,14.8,2.2545454545454544,82.0,12.61818181818182,1.35,0.6890909090909092,1.42,3.0327272727272723,1.963636363636364,3.2,0.7272727272727273,1.018181818181818,0.2842105263157894,0.4631578947368421,0.1052631578947368,0.1473684210526315,-0.2593927250000405
OGIBOV_w_H2O_1_relaxed,0.014388489208633,0,0.0,0.0,0.0,0.0,0.0,0.5827338129496403,0.1151079136690647,0,0.0,0.0,0.0,0.0,0.1438848920863309,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1438848920863309,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.01350338992805,15.323741007194243,2.41726618705036,30.0,12.33093525179856,1.05,0.741726618705036,2.17,3.0699280575539567,1.985611510791367,3.4820143884892087,1.4388489208633093,0.0,0.2875,0.5041666666666667,0.2083333333333333,0.0,-0.6919131316667517
