MOF,atomic_num_mean,atomic_num_geometric_mean,atomic_num_standard_deviation,atomic_num_max,atomic_num_min,group_num_mean,group_num_geometric_mean,group_num_standard_deviation,group_num_max,group_num_min,period_num_mean,period_num_geometric_mean,period_num_standard_deviation,period_num_max,period_num_min,electronegativity_mean,electronegativity_geometric_mean,electronegativity_standard_deviation,electronegativity_max,electronegativity_min,electron_affinity_mean,electron_affinity_geometric_mean,electron_affinity_standard_deviation,electron_affinity_max,electron_affinity_min,melting_mean,melting_geometric_mean,melting_standard_deviation,melting_max,melting_min,boiling_mean,boiling_geometric_mean,boiling_standard_deviation,boiling_max,boiling_min,density_mean,density_geometric_mean,density_standard_deviation,density_max,density_min,ionization_energy_mean,ionization_energy_geometric_mean,ionization_energy_standard_deviation,ionization_energy_max,ionization_energy_geometric_min
XINWUO_FSR,5.777777777777778,3.4626486158217995,6.502611061510902,30.0,1.0,9.22222222222222,5.106575196887419,6.612744896162893,16.0,1.0,1.7222222222222223,1.5874010519681994,0.7307192465536614,4.0,1.0,2.5444444444444443,2.501907105040799,0.4697188547090012,3.44,1.65,87.89444444444445,0.0,55.96433856803835,153.9,0.0,1122.5194444444444,123.58074908555564,1681.6097422029625,3823.15,14.009999999999993,1290.8577777777778,166.07070855745044,1884.0364244165755,4300.15,20.279999999999973,1024.8466833333334,5.920457359490098,1789.0409565765651,7140.0,0.0899,1242.0888888888887,1233.5233618044967,140.48644809648164,1402.3,906.4
core_CUBHOY_freeONLY,6.791666666666667,4.172794728544518,9.004532037936356,48.0,1.0,10.625,6.662386650164323,6.243746871871088,16.0,1.0,1.8333333333333333,1.6975024663685794,0.7993052538854535,5.0,1.0,2.638333333333333,2.5932453217666835,0.4937329462596375,3.44,1.69,108.90416666666664,0.0,52.09204577129688,153.9,0.0,1479.2079166666665,202.14786074301017,1819.024491675825,3823.15,14.009999999999993,1687.0595833333334,271.80537686713285,2033.5827857943211,4300.15,20.279999999999973,1208.3448458333337,14.357629299051109,1890.2003752020305,8650.0,0.0899,1216.85,1208.5925024533135,137.53902173565146,1402.3,867.8
boydwoo_str_m3_o13_o22_pcu_sym_267,5.097560975609756,3.4045462004706137,4.797381796348974,30.0,1.0,9.53658536585366,5.434108421007736,6.5298472733628605,16.0,1.0,1.6829268292682926,1.578480661008917,0.6023945870843156,4.0,1.0,2.554146341463415,2.518964658446356,0.4383893781524125,3.44,1.65,111.42195121951218,0.0,47.50385613202632,153.9,0.0,1618.3312195121953,207.2083504892496,1858.4678244059469,3823.15,14.009999999999993,1836.1736585365848,274.14038793515795,2081.1512481149757,4300.15,20.279999999999973,1111.522548780488,13.470433941605776,1457.9808797061023,7140.0,0.0899,1213.290243902439,1206.5859342511794,125.50456177673296,1402.3,906.4
HIFCAB_FSR,5.674418604651163,3.684248280216109,7.047087243355784,48.0,1.0,10.046511627906977,6.038077825055353,6.331734353578284,16.0,1.0,1.744186046511628,1.630326727610678,0.6851590633793597,5.0,1.0,2.563023255813954,2.53047736770313,0.4226193783939052,3.44,1.69,115.28372093023256,0.0,47.20107867427548,153.9,0.0,1807.1758139534888,269.39771288384026,1881.8492596543288,3823.15,14.009999999999993,2047.053255813953,351.8888276796495,2106.39087067299,4300.15,20.279999999999973,1252.61243255814,21.73344494463326,1595.822202085952,8650.0,0.0899,1201.2511627906972,1194.2530661183127,127.88442887940154,1402.3,867.8
WUXMOR02_FSR,5.583333333333333,3.734068996306901,4.940619619260547,25.0,1.0,9.833333333333334,5.815398587397507,6.497862896539309,17.0,1.0,1.75,1.6339154532410998,0.6614378277661477,4.0,1.0,2.61125,2.5508679205519025,0.5952892329223949,3.98,1.55,129.975,0.0,90.52090113154348,328.0,0.0,1672.8949999999998,236.2963365498668,1840.7973278831284,3823.15,14.009999999999993,1912.8208333333328,308.0012021388772,2067.4551702735835,4300.15,20.279999999999973,1253.262883333333,17.659149317401123,1697.8035235528405,7470.0,0.0899,1246.9125,1226.7156599932785,222.23191586062367,1681.0,717.3
EDAWOY_FSR,4.9393939393939394,2.873453399015524,5.498977281989993,29.0,1.0,8.030303030303031,3.977550835761599,6.882057693015281,16.0,1.0,1.606060606060606,1.4775230956702412,0.6936680692278543,4.0,1.0,2.5263636363636364,2.4861681226400054,0.4762977053610812,3.44,1.9,104.1939393939394,92.98116074746405,40.606477609799086,153.9,7.0,996.2615151515153,92.42782666582994,1615.7135910837833,3823.15,14.009999999999993,1173.7375757575755,130.3436603361503,1832.9772339954573,4300.15,20.279999999999973,874.977678787879,3.593872494542345,1733.811766548415,8960.0,0.0899,1234.151515151515,1225.20903876753,137.7335242772272,1402.3,745.5
SOBZAL_FSR,4.98,2.715242568237162,8.533440103498705,53.0,1.0,7.82,3.9589551178218736,6.571727322401623,17.0,1.0,1.61,1.473919613298372,0.7732399368889322,5.0,1.0,2.3852,2.3750074537146006,0.2215467445032762,3.04,1.69,110.58,0.0,52.20910840073789,295.2,0.0,1766.1945000000003,213.58366900838251,1876.1254605107704,3823.15,14.009999999999993,2009.4047000000005,274.66356090095894,2116.920558727443,4300.15,20.279999999999973,1226.980682,14.36234054524307,1445.5972664709248,8650.0,0.0899,1197.606,1190.468358294719,128.34774312000974,1402.3,800.6
gmof_Zn4O13-BDC_A-irmof20_A_No226,9.049180327868852,6.967696440441046,6.780942991408185,30.0,1.0,13.508196721311476,11.36412462287468,4.310197404553389,17.0,1.0,2.1639344262295084,2.061835891498556,0.6818568637077188,4.0,1.0,2.756721311475409,2.7032581724949982,0.5305077101507835,3.44,1.65,142.744262295082,0.0,59.87058317215411,349.0,0.0,1611.9014754098364,378.58435010888695,1789.06076699556,3823.15,14.009999999999993,1877.8044262295089,534.0143862335958,1973.7226807058955,4300.15,20.279999999999973,1550.7232524590163,72.1412244209511,1823.6207928280437,7140.0,0.0899,1164.5524590163932,1156.3257069771298,137.02270077158798,1313.9,906.4
FEJJUB_FSR,5.704918032786885,4.016838296746141,5.132168756074021,30.0,1.0,10.62295081967213,6.817096317476032,6.033143253907657,16.0,1.0,1.786885245901639,1.6865772047346488,0.6036705783449826,4.0,1.0,2.563770491803279,2.5309203692831708,0.4197585720404021,3.44,1.65,117.33606557377053,0.0,48.536094504669336,153.9,0.0,1979.8218032786883,354.65328760652795,1877.425595541701,3823.15,14.009999999999993,2245.308032786885,457.97154874595446,2098.3198071437696,4300.15,20.279999999999973,1382.8969393442624,36.68071113510076,1534.511085340543,7140.0,0.0899,1188.7934426229508,1181.8122596569372,128.28633556005505,1402.3,906.4
NAKTIE_FSR,4.56,3.0296608881400298,4.020746199401301,25.0,1.0,8.68,4.643989438183368,6.6466232028000505,16.0,1.0,1.62,1.515716566510398,0.5963220606350229,4.0,1.0,2.5094,2.477092295520938,0.4176812660390694,3.44,1.55,109.336,0.0,46.188049363444655,153.9,0.0,1574.6312000000005,181.46512179846437,1847.670360177529,3823.15,14.009999999999993,1789.1850000000004,239.8384894687073,2075.015107520184,4300.15,20.279999999999973,1053.659278,10.05039239327924,1431.384098320197,7470.0,0.0899,1213.746,1205.4778489225166,134.48498088634284,1402.3,717.3
MOXKEQ_FSR,5.185185185185185,3.3669291783906288,5.333590528777911,29.0,1.0,9.25925925925926,5.287173380720547,6.380482929548992,15.0,1.0,1.7037037037037035,1.5874010519681996,0.6562979683951611,4.0,1.0,2.486296296296297,2.4628266296916514,0.3463368960157698,3.04,1.9,85.19259259259259,54.47308194761008,56.18446421569214,153.9,7.0,1430.839629629629,181.78141548993744,1760.2008563786576,3823.15,14.009999999999993,1721.3559259259252,238.38345359287476,2043.5692161170316,4300.15,20.279999999999973,1176.6075925925927,10.571203632277207,1875.0077821395996,8960.0,0.0899,1216.977777777778,1202.3172146539423,176.93271232691265,1402.3,745.5
DUWJAI_FSR,5.020408163265306,3.103848432531745,6.7536529674563015,48.0,1.0,8.857142857142858,4.818495285083948,6.555882231762153,16.0,1.0,1.653061224489796,1.5356131919585176,0.6866368914800296,5.0,1.0,2.482244897959184,2.457271637414139,0.367374942243282,3.44,1.69,110.60816326530612,0.0,46.77765399154747,153.9,0.0,1741.4126530612243,223.0536366711616,1880.8709153841096,3823.15,14.009999999999993,1970.7095918367347,290.49666048616024,2107.527562955265,4300.15,20.279999999999973,1191.4288979591838,14.992084564036343,1549.417753275415,8650.0,0.0899,1205.5306122448978,1198.7488255470157,125.91631202635756,1402.3,867.8
EMANOV_FSR,6.416666666666667,3.607380646401321,8.483235100937483,48.0,1.0,9.36111111111111,5.140380749297727,6.795230262543548,16.0,1.0,1.75,1.597271006936832,0.82915619758885,5.0,1.0,2.645833333333334,2.590136442154616,0.5521190240035807,3.44,1.69,103.83611111111112,0.0,46.69503990300479,153.9,0.0,939.3975,98.23828292711303,1569.5293623503387,3823.15,14.009999999999993,1110.628888888889,139.6421189350129,1786.8850523307897,4300.15,20.279999999999973,990.223627777778,4.036646588882861,2105.5072077980426,8900.0,0.0899,1239.772222222222,1230.1175625042822,143.07300120162265,1402.3,760.4
LARMID_FSR,5.716981132075472,3.693959020228238,7.84490546978309,59.0,1.0,10.245283018867925,6.170800789176561,6.417563342852407,19.0,1.0,1.7547169811320755,1.6348408931920733,0.7499851665793129,6.0,1.0,2.555377358490566,2.515268877160436,0.4454871713806364,3.44,1.13,118.55754716981131,104.16441766268458,43.61351692003945,153.9,7.0,1876.7947169811323,290.7313384131782,1880.9821241274956,3823.15,14.009999999999993,2158.364716981132,382.32126684970575,2116.429241902862,4300.15,20.279999999999973,1212.9197698113207,23.763348089160136,1348.3825186423055,6640.0,0.0899,1192.3698113207545,1180.9537504551286,148.62504307237825,1402.3,527.0
PATPUW_FSR,5.0,2.825454962232544,5.37076069309881,29.0,1.0,7.901408450704225,3.792812659189942,7.055424303383438,17.0,1.0,1.6056338028169015,1.4706721857257803,0.7016855609623183,4.0,1.0,2.532676056338028,2.495255562236972,0.460621006861294,3.44,1.9,118.19154929577464,107.3477510128407,57.42526740935824,349.0,72.8,923.7671830985912,86.19628139958789,1573.6608054865126,3823.15,14.009999999999993,1081.6947887323945,122.62656975349935,1772.6896984358116,4300.15,20.279999999999973,746.2931323943659,3.213649565613376,1393.2733332101332,8960.0,0.0899,1234.2126760563374,1227.1306721614949,124.6248612296146,1313.9,745.5
CEGPOU_FSR,7.578947368421052,4.104387542400026,11.56362622725007,55.0,1.0,9.263157894736842,4.840756800879791,7.084765755984775,16.0,1.0,1.894736842105263,1.7024702705019197,1.0708942078618844,6.0,1.0,2.5921052631578947,2.429687824912259,0.7883532400040799,3.44,0.79,112.86842105263158,104.96103772007122,39.25822813696887,153.9,45.5,869.257368421053,106.48818057030331,1529.1616742476288,3823.15,14.009999999999993,1079.648947368421,167.3264319883286,1707.2226876818777,4300.15,20.279999999999973,603.3969684210524,5.607419613271032,955.0312812260306,2260.0,0.0899,1174.273684210526,1125.1052215405568,266.2239833438739,1313.9,375.7
KUQWOK_FSR,6.825396825396825,3.3746237383713216,10.08147709406142,48.0,1.0,8.666666666666666,4.458360894707583,6.925911778838506,17.0,1.0,1.761904761904762,1.575320077373369,0.9379864573139148,5.0,1.0,2.5465079365079366,2.497949350525856,0.5138839308457273,3.44,1.69,106.96825396825396,0.0,63.18069281489736,349.0,0.0,912.0847619047622,94.7270496499307,1561.3905114137465,3823.15,14.009999999999993,1058.946507936508,133.98248868704647,1747.2257392058302,4300.15,20.279999999999973,972.4538920634926,4.169364932186964,1964.1372453599788,8650.0,0.0899,1232.5047619047616,1224.575693033962,132.71889547242134,1402.3,867.8
QUDKOQ_FSR,5.6,3.927230778222961,4.752893855326457,30.0,1.0,10.55,6.535202203158832,6.304561840445377,16.0,1.0,1.75,1.652900636308423,0.5809475019311126,4.0,1.0,2.6517500000000003,2.610848856469615,0.4704034837243448,3.44,1.65,101.43,0.0,55.48202952308071,153.9,0.0,1378.6787499999998,175.02532760796882,1796.7159729840268,3823.15,14.009999999999993,1568.038,232.33723054558612,2012.5788540802564,4300.15,20.279999999999973,969.9646950000002,9.956978125070638,1456.4748830602898,7140.0,0.0899,1236.8124999999998,1229.4138418165046,132.2155686511615,1402.3,906.4
gmof_Zn2O8N2-irmof10_A-irmof6_A_No487,5.568345323741007,3.868460609114042,4.969041364507883,30.0,1.0,10.402877697841726,6.444391235747573,6.244098709763676,16.0,1.0,1.7553956834532374,1.6547562329931595,0.5978586081817765,4.0,1.0,2.592517985611511,2.5545082196136217,0.455948838359851,3.44,1.65,118.41870503597124,0.0,45.39769519764544,153.9,0.0,1796.145251798561,276.8209469944113,1875.7058910934013,3823.15,14.009999999999993,2038.4723021582736,365.0549742745358,2097.724151607609,4300.15,20.279999999999973,1246.3633438848922,23.43082550073708,1505.097471301112,7140.0,0.0899,1199.4410071942443,1192.739229109831,125.35141441319458,1402.3,906.4
tobacco_SR_ttv_v1-3c_pyrrole_Ch_v2-12c_Zr_1_Ch_1DoU_Ch_2x2x2,6.282051282051282,4.060584266617457,7.253465017948381,40.0,1.0,10.23076923076923,6.313784088303211,6.350697674015474,16.0,1.0,1.8205128205128205,1.6887685227364158,0.7802627720360482,5.0,1.0,2.601282051282052,2.548985793462245,0.5123033931186874,3.44,1.33,117.35128205128208,102.30580488253166,44.23939172736925,153.9,7.0,1717.145897435897,255.66129924260773,1846.706447454589,3823.15,14.009999999999993,2026.845128205128,344.8134003707896,2135.493695309596,4682.15,20.279999999999973,1206.9446756410257,19.622757039337696,1527.9716546949862,6511.0,0.0899,1194.6166666666666,1181.7752905245402,159.41306803610473,1402.3,640.1
core_FEWQOP_freeONLY,10.7,6.488571327276864,14.982545400120324,64.0,1.0,13.233333333333333,10.472591675506996,5.024495552347076,19.0,1.0,2.2,2.0078676368401127,1.1372481406154653,6.0,1.0,2.724,2.636883633157564,0.6255269778354888,3.44,1.2,111.52,82.63910150933067,52.62879693349133,153.9,7.0,1452.115333333333,266.98919729548413,1730.3625538861952,3823.15,14.009999999999993,1802.8586666666663,376.2021126285746,2003.0481387770544,4300.15,20.279999999999973,1579.34082,26.89080600586289,2458.859518144898,8960.0,0.0899,1182.653333333333,1157.4973292202997,215.4784377972784,1402.3,593.4
QOVWAB_FSR,5.4523809523809526,3.4421445304136293,7.145436042385915,48.0,1.0,9.547619047619047,5.522713142127126,6.407593638475185,16.0,1.0,1.7142857142857142,1.5958572650006322,0.6998542122237651,5.0,1.0,2.512619047619048,2.485450022954628,0.3831887482430104,3.44,1.69,113.04761904761904,0.0,47.827493777091576,153.9,0.0,1847.9254761904765,270.8561101373865,1885.29866903566,3823.15,14.009999999999993,2091.9778571428565,350.7828173970545,2110.917393305501,4300.15,20.279999999999973,1282.3706309523814,21.71060846645513,1602.8737967131874,8650.0,0.0899,1198.5238095238092,1191.5001922082963,128.156687597502,1402.3,867.8
MINQIK_FSR,7.857142857142857,5.180558745299798,8.458783624621406,37.0,1.0,11.0,6.914946556487673,6.347102826149446,16.0,1.0,2.0,1.840550993641009,0.9258200997725514,5.0,1.0,2.688571428571428,2.5638601466196267,0.6609717645023784,3.44,0.82,64.07857142857144,31.62834573866481,58.57880136523583,153.9,7.0,606.3421428571429,90.23744882041058,1315.129805598664,3823.15,14.009999999999993,733.3535714285716,126.1610768170107,1474.3162166897532,4300.15,20.279999999999973,433.0452642857144,3.5181280727863635,842.481143724978,2260.0,0.0899,1253.8285714285714,1208.0793082015946,257.6734434694188,1402.3,403.0
BEQYAZ_FSR,4.8,3.195669573108225,4.155852633468987,25.0,1.0,9.022222222222222,4.920460884457453,6.67828617033139,16.0,1.0,1.6444444444444444,1.5392442958669923,0.6020540970730696,4.0,1.0,2.558888888888889,2.520011392756192,0.458656115296379,3.44,1.55,106.23999999999998,0.0,48.47961495996712,153.9,0.0,1411.4406666666666,156.15104435450098,1804.688560948829,3823.15,14.009999999999993,1608.1204444444445,208.7668519909293,2027.6913931704644,4300.15,20.279999999999973,969.8972044444446,7.775879152270345,1454.4261389233327,7470.0,0.0899,1224.922222222222,1216.2136650624211,137.48093668075325,1402.3,717.3
PODXIR_FSR,5.413793103448276,3.4328403438784325,6.589004641377207,48.0,1.0,9.482758620689657,5.451553221534111,6.425277075228754,17.0,1.0,1.7241379310344829,1.603132887531018,0.6896551724137931,5.0,1.0,2.488620689655172,2.4698444681535725,0.3084580577080806,3.16,1.69,110.88103448275862,0.0,69.68590728972333,349.0,0.0,1808.5884482758624,265.9838704430822,1881.7237035483895,3823.15,14.009999999999993,2044.6520689655176,336.2497061535884,2109.243604521869,4300.15,20.279999999999973,1201.5012568965517,19.04083727137951,1491.3464531083264,8650.0,0.0899,1208.1689655172415,1200.8511775084892,131.9254651202932,1402.3,867.8
KIJWIL_FSR,5.72972972972973,3.560133843595532,7.550366551505241,48.0,1.0,9.72972972972973,5.647955014844895,6.470927284937915,16.0,1.0,1.7297297297297298,1.607007246950661,0.7221832008587777,5.0,1.0,2.563783783783784,2.528967034355147,0.435141178403561,3.44,1.69,107.59189189189188,0.0,50.781861937370415,153.9,0.0,1583.4324324324325,204.66868182869675,1851.669812433596,3823.15,14.009999999999993,1797.0099999999998,269.89180542373305,2073.2089320977107,4300.15,20.279999999999973,1150.3261270270273,13.40965532600062,1664.220113308472,8650.0,0.0899,1216.154054054054,1208.666490654541,131.99603105129478,1402.3,867.8
AMAJUU_FSR,9.263157894736842,4.672490763881109,17.35038936394029,82.0,1.0,11.157894736842104,7.266971302355336,6.123837444082856,16.0,1.0,1.947368421052632,1.765725629070739,1.0499967022768422,6.0,1.0,2.706315789473684,2.6658622474890024,0.4810756645412968,3.44,2.2,115.17894736842106,97.1077972524083,46.41011208944798,153.9,7.0,1461.5794736842108,209.0132070146049,1807.9937491900375,3823.15,14.009999999999993,1723.8531578947368,295.52502065714907,2014.619757311022,4300.15,20.279999999999973,1429.9392368421054,16.584989949724683,2570.0605523837785,11340.0,0.0899,1202.7842105263155,1190.1165097718904,161.11178944466153,1402.3,715.6
KIVYIY_FSR,6.0,3.398065777975668,8.889714676356437,56.0,1.0,9.08108108108108,4.767152696570235,7.03803711263526,16.0,1.0,1.7027027027027026,1.555557171091753,0.8657090474619984,6.0,1.0,2.665135135135136,2.5847725886956034,0.6117746521242429,3.44,0.89,109.08513513513512,95.20363863967113,42.71556280868625,153.9,7.0,878.8310810810812,85.72945617116952,1554.4043668544325,3823.15,14.009999999999993,1027.2678378378378,123.24775516197552,1752.125934970236,4300.15,20.279999999999973,584.0472297297297,2.817017657452386,1047.0010329145011,3510.0,0.0899,1244.432432432432,1230.1398233850657,156.02523194083508,1402.3,502.9
HIXYUK01_FSR,7.303030303030303,4.318519396200098,8.426095283484186,35.0,1.0,10.515151515151516,6.463564645898606,6.415517230954922,17.0,1.0,1.878787878787879,1.7265340513930514,0.8074492481499531,4.0,1.0,2.64,2.601892416886091,0.4597627846855573,3.44,1.88,125.6878787878788,101.9766499798604,67.4373592961186,324.6,7.0,1477.9681818181818,209.289416457472,1797.3761536556635,3823.15,14.009999999999993,1708.0384848484848,279.4890399662582,2031.1810974184027,4300.15,20.279999999999973,1280.9689393939395,18.542178983438507,1790.7246584725258,8900.0,0.0899,1208.672727272727,1199.878208480499,139.01241338233132,1402.3,760.4
core_GIWNUV_freeONLY,7.090909090909091,4.483969423047928,7.366441665411962,29.0,1.0,10.545454545454543,6.835119640743287,5.959921237485005,16.0,1.0,1.9090909090909087,1.7631825099920424,0.7925270806437588,4.0,1.0,2.565454545454545,2.5300859239469538,0.4327158134464368,3.44,1.9,100.67272727272729,69.30072432594585,54.89903279341898,153.9,7.0,1533.9409090909091,242.9340746368968,1769.3930441690222,3823.15,14.009999999999993,1849.2327272727275,325.6454014029177,2009.258234311137,4300.15,20.279999999999973,1636.7455181818184,21.155107887977948,2544.936334122723,8960.0,0.0899,1195.0909090909088,1178.003467318412,188.36375570371789,1402.3,745.5
MIMDAP_FSR,7.573529411764706,4.441055911909735,9.445378852163614,42.0,1.0,10.25,6.352331442138671,6.374062791547337,16.0,1.0,1.911764705882353,1.7391094266836242,0.9351831232696848,5.0,1.0,2.692941176470588,2.6502735901100785,0.4847287259037398,3.44,1.91,89.73676470588236,58.45457705422628,55.05380764844241,153.9,7.0,1067.6323529411766,128.2787503353035,1619.6314272571922,3823.15,14.009999999999993,1324.6507352941176,175.79549512549238,1973.8067198550743,4912.15,20.279999999999973,1234.8108823529417,5.98874821661009,2642.9611733786937,10280.0,0.0899,1237.1617647058824,1219.136524821368,188.28949162316343,1402.3,684.3
BOHFAF_FSR,4.916666666666667,3.239260956513527,4.275089342796112,27.0,1.0,9.15,4.976292667584503,6.7474069093245,17.0,1.0,1.65,1.5437252874664225,0.6006940430313368,4.0,1.0,2.596333333333333,2.5472355563671982,0.5457837382048762,3.98,1.88,117.44166666666668,80.11213628789581,85.74674977643306,328.0,7.0,1351.3373333333332,149.09424256598234,1773.834412812976,3823.15,14.009999999999993,1566.5346666666665,197.4810724192695,2012.4401337956751,4300.15,20.279999999999973,940.87236,7.201053120483496,1492.6290123121355,8900.0,0.0899,1267.8216666666665,1251.9818147037215,198.43189519468777,1681.0,760.4
GURZID01_FSR,6.90625,3.8264921848420927,9.039356223620132,48.0,1.0,9.71875,5.40395763348509,6.85216377777852,16.0,1.0,1.78125,1.6217599081159522,0.856386850377795,5.0,1.0,2.7053125,2.6404425012506247,0.5959602774881476,3.44,1.69,112.73125,0.0,40.168857942907714,153.9,0.0,803.6628125000001,86.77531714125034,1471.2450576514996,3823.15,14.009999999999993,968.8299999999998,127.9082661347594,1678.3007921518415,4300.15,20.279999999999973,974.6320875000004,3.4772321083611826,2203.3545306671635,8960.0,0.0899,1238.8468750000002,1228.9415641850962,142.755971819866,1313.9,745.5
RUYGEY01_FSR,9.055555555555555,5.166522566008132,12.591761955175391,50.0,1.0,11.61111111111111,8.052503150051857,5.731384250955328,16.0,1.0,2.0277777777777777,1.850529907864069,0.9856219444005654,5.0,1.0,2.645555555555556,2.601792976389887,0.4951006881009403,3.44,1.96,128.76944444444445,123.71844366732924,32.444155606591025,153.9,72.8,1758.093611111111,321.3848967701179,1851.316542708568,3823.15,14.009999999999993,2177.842777777778,481.3097489857406,2041.1647599901428,4300.15,20.279999999999973,1613.9883388888888,41.58801457523317,2029.3089789420235,7310.0,0.0899,1161.9694444444442,1146.5545963424308,174.45001961632394,1313.9,708.6
OYEKEJ_FSR,5.376623376623376,3.581459341622944,5.868779295270558,48.0,1.0,9.896103896103895,5.852593684477496,6.391114805473148,17.0,1.0,1.7272727272727273,1.6185471471516923,0.6372906050070284,5.0,1.0,2.5463636363636364,2.5214883451283527,0.364623659713876,3.44,1.69,109.83636363636364,0.0,66.23246331797174,349.0,0.0,1716.088051948052,243.83583059028544,1874.8759787866688,3823.15,14.009999999999993,1940.0694805194803,311.5669286891716,2101.90167694338,4300.15,20.279999999999973,1110.6102779220782,16.320876957113082,1411.9384073892302,8650.0,0.0899,1216.9064935064932,1209.7304177749113,130.87503143815582,1402.3,867.8
WAZCAB_FSR,7.25,4.017673420284802,10.80219885023415,48.0,1.0,10.0,6.1573941474045375,6.103277807866851,15.0,1.0,1.875,1.7054122278492985,0.927024810886958,5.0,1.0,2.47875,2.452732200185162,0.3527725010541496,3.04,1.69,91.39374999999998,0.0,60.62053559593069,153.9,0.0,1725.9668749999998,273.1391233250516,1854.3521395008784,3823.15,14.009999999999993,1967.1675,347.3546736016224,2071.0049600360085,4300.15,20.279999999999973,1529.6376562500002,25.396367215784338,2138.034187412662,8650.0,0.0899,1202.5124999999998,1192.0685591775436,155.30764982366452,1402.3,867.8
XAZFOT_FSR,6.705882352941177,3.4111113149656958,10.453058690457985,47.0,1.0,8.823529411764707,4.768477374063256,6.626464713712442,16.0,1.0,1.7647058823529411,1.5866630345756798,0.9411764705882356,5.0,1.0,2.531764705882353,2.496312112936768,0.4406310353828478,3.44,1.93,100.04117647058824,76.8790558483472,49.12185399384257,153.9,7.0,1216.7382352941174,133.01912406686446,1705.615129044738,3823.15,14.009999999999993,1436.0635294117649,181.26523324747336,1930.541070443697,4300.15,20.279999999999973,1282.1170176470594,6.635825800055467,2516.219134671453,10490.0,0.0899,1222.3470588235296,1208.8628231978548,166.5369774082941,1402.3,731.0
boydwoo_str_m3_o13_o18_pcu_sym_200,5.5813953488372094,4.11663995916218,4.48891429427804,30.0,1.0,10.930232558139537,7.247851668601252,5.868304096514812,16.0,1.0,1.7906976744186047,1.7022487342825,0.5522949807924613,4.0,1.0,2.5772093023255813,2.5479174991394946,0.3978566154094896,3.44,1.65,117.82558139534883,0.0,49.56714071454464,153.9,0.0,2075.41023255814,401.1454693827589,1876.865219012052,3823.15,14.009999999999993,2348.60488372093,511.0135262894103,2099.6677308048347,4300.15,20.279999999999973,1375.1601604651166,43.73694237409715,1423.5445436712905,7140.0,0.0899,1188.4720930232554,1181.6240131691934,127.80838187307826,1402.3,906.4
IWENIH_FSR,6.487804878048781,4.181056354308448,7.464131959789227,48.0,1.0,10.682926829268292,6.679492137186599,6.283695605140392,16.0,1.0,1.829268292682927,1.7030183474493454,0.7292642140354173,5.0,1.0,2.6300000000000003,2.5933567727429754,0.4456346529416658,3.44,1.69,105.27317073170732,0.0,58.5164059729854,200.0,0.0,1360.2575609756095,186.48859061793036,1777.003093001111,3823.15,14.009999999999993,1559.1953658536586,250.43583672495484,1984.117807280185,4300.15,20.279999999999973,1078.7111902439028,13.571620454344336,1610.20973205191,8650.0,0.0899,1222.4195121951218,1213.805549621611,141.79508096238,1402.3,867.8
SEMJUS_FSR,5.789473684210527,3.5869261997926465,6.135135629851706,29.0,1.0,9.473684210526317,5.379853060179841,6.548349901050861,16.0,1.0,1.736842105263158,1.606822453133765,0.7139294719079229,4.0,1.0,2.583684210526316,2.5465291816511555,0.4473925690077161,3.44,1.9,89.86842105263158,59.55390651361783,54.314464998131406,153.9,7.0,1101.7626315789475,123.58116585405892,1652.517603546152,3823.15,14.009999999999993,1314.0947368421052,167.05702232821886,1888.0173172805503,4300.15,20.279999999999973,1066.7627000000005,5.520949516749319,2105.1058217749573,8960.0,0.0899,1242.052631578947,1229.169168723496,164.61070940546222,1402.3,745.5
CICYUJ_FSR,5.486486486486487,3.4658478482847923,5.289569653070299,27.0,1.0,9.324324324324325,5.226413003978491,6.600794604312973,17.0,1.0,1.7297297297297298,1.6024376720433011,0.6837357103066767,4.0,1.0,2.533513513513513,2.506206463650698,0.3835341784425491,3.44,1.88,114.74324324324324,84.32193389290427,74.66428481756998,349.0,7.0,1518.745675675676,193.38848930573909,1819.539882035136,3823.15,14.009999999999993,1747.4143243243243,252.6788322249773,2055.3256561267003,4300.15,20.279999999999973,1096.0959081081085,10.624046932252284,1694.6949039399922,8900.0,0.0899,1218.345945945946,1209.4440436584784,140.62148656433925,1402.3,760.4
ONIXOZ_FSR,6.578947368421052,4.7494772652909125,5.797601949569405,29.0,1.0,11.526315789473683,8.157073338568491,5.547578144442677,16.0,1.0,1.894736842105263,1.7926641922757118,0.6402907926629707,4.0,1.0,2.6294736842105264,2.592318837458564,0.4565831184399192,3.44,1.9,132.24210526315792,127.29074701666758,31.890030050479705,153.9,72.8,2098.1426315789467,454.8501583723892,1840.755998321405,3823.15,14.009999999999993,2435.7247368421054,603.836856705619,2055.3249996747686,4300.15,20.279999999999973,1661.3724,61.05393902110468,2037.9892234405768,8960.0,0.0899,1163.9,1153.555242141157,147.3807457252348,1313.9,745.5
