MOF,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,Rf fraction,Db fraction,Sg fraction,Bh fraction,Hs fraction,Mt fraction,Ds fraction,Rg fraction,Cn fraction,Nh fraction,Fl fraction,Mc fraction,Lv fraction,Ts fraction,Og fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,energy
LEGGEK_w_CO2_1_relaxed,0.2388059701492537,0,0.0,0.0,0.0,0.373134328358209,0.1791044776119403,0.1492537313432835,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0597014925373134,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.522222985074627,11.25373134328358,1.8805970149253728,29.0,6.7164179104477615,1.1,0.6074626865671642,1.79,2.633283582089552,1.7611940298507462,1.8805970149253728,0.5970149253731343,0.0,0.4154929577464789,0.4436619718309859,0.1408450704225352,0.0,-0.4754018288889357
LEGGIO_w_CO2_1_relaxed,0.2471042471042471,0,0.0,0.0,0.0,0.3745173745173745,0.1853281853281853,0.1312741312741312,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0617760617760617,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.482344633204631,11.111969111969112,1.8764478764478765,29.0,6.694980694980695,1.1,0.6065637065637065,1.79,2.615559845559846,1.752895752895753,1.83011583011583,0.6177606177606177,0.0,0.4172794117647059,0.4356617647058823,0.1470588235294117,0.0,-0.4182874516666667
LEJRIC_w_CO2_1_relaxed,0.1052631578947368,0,0.0,0.0,0.0,0.4385964912280701,0.0,0.3508771929824561,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.166027017543858,12.912280701754383,2.1052631578947367,27.0,8.491228070175438,1.1,0.6859649122807018,1.53,2.758070175438596,1.894736842105263,2.280701754385965,0.8421052631578947,0.0,0.3776223776223776,0.4545454545454546,0.1678321678321678,0.0,-0.1962134360000049
LELMIA_w_CO2_1_relaxed,0.135593220338983,0,0.0,0.0,0.0,0.423728813559322,0.0,0.3050847457627119,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0677966101694915,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0677966101694915,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.221359661016947,12.169491525423728,2.135593220338983,37.0,8.779661016949152,1.75,0.7169491525423728,2.49,2.6676271186440674,1.8644067796610169,2.3389830508474576,0.0,0.0,0.4435483870967741,0.5564516129032258,0.0,0.0,-0.3204801257143361
LELMIA01_w_CO2_1_relaxed,0.135593220338983,0,0.0,0.0,0.0,0.423728813559322,0.0,0.3050847457627119,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0677966101694915,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0677966101694915,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.221359661016947,12.169491525423728,2.135593220338983,37.0,8.779661016949152,1.75,0.7169491525423728,2.49,2.6676271186440674,1.8644067796610169,2.3389830508474576,0.0,0.0,0.4435483870967741,0.5564516129032258,0.0,0.0,-0.3730566228571774
LELROL_w_CO2_1_relaxed,0.3246376811594202,0,0.0,0.0,0.0,0.4434782608695652,0.1855072463768116,0.0057971014492753,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115942028985507,0,0,0.0,0.0,0.0,0.0,0.0,0.0289855072463768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.34825052173913,9.808695652173911,1.744927536231884,24.0,5.252173913043478,1.15,0.5678260869565217,1.89,2.5105217391304344,1.6753623188405795,1.5246376811594202,0.144927536231884,0.0,0.5008665511265165,0.4558058925476603,0.0433275563258232,0.0,-0.1911231983331162
LELRUR_w_CO2_1_relaxed,0.3428571428571428,0,0.0,0.0,0.0,0.4349206349206349,0.0,0.1587301587301587,0.0,0,0.0,0.0,0.0,0.0,0.0507936507936507,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0126984126984126,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.446017434920636,9.771428571428572,1.7587301587301587,56.0,5.707936507936508,1.7,0.5609523809523809,2.34,2.5345714285714287,1.6571428571428573,1.6571428571428573,0.0126984126984126,0.0,0.4980916030534351,0.4980916030534351,0.0038167938931297,0.0,-0.5138161316663931
LEMHAM_w_CO2_1_relaxed,0.0,0,0.0,0.0,0.0,0.0051282051282051,0.0,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.0,0.1641025641025641,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.48182217435897,14.676923076923076,2.4923076923076923,21.0,12.256410256410255,0.7500000000000001,0.7892307692307691,1.56,2.9743076923076925,2.0,3.169230769230769,1.1487179487179486,0.0,0.3165584415584416,0.5016233766233766,0.1818181818181818,0.0,0.2225338074998716
LEQQAA_w_CO2_1_relaxed,0.4072727272727273,0,0.0,0.0,0.0,0.44,0.0581818181818181,0.0654545454545454,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40599410909091,8.807272727272727,1.6509090909090909,28.0,4.821818181818182,1.1,0.5261818181818182,1.54,2.4753090909090907,1.5636363636363635,1.3163636363636364,0.2909090909090909,0.0,0.4931192660550459,0.4151376146788991,0.091743119266055,0.0,-0.1152980000001206
LESWAI_w_CO2_1_relaxed,0.2553191489361702,0,0.0,0.0,0.0,0.5177304964539007,0.0,0.1985815602836879,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0283687943262411,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.593418581560284,10.76595744680851,1.8581560283687943,56.0,6.567375886524823,1.7,0.600709219858156,2.34,2.596241134751773,1.74468085106383,1.8297872340425527,0.0283687943262411,0.0,0.484251968503937,0.5078740157480315,0.0078740157480314,0.0,-0.0945311814285625
LETDEU_w_CO2_1_relaxed,0.2327272727272727,0,0.0,0.0,0.0,0.2363636363636363,0.3490909090909091,0.0072727272727272,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1745454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.17110421818182,10.814545454545454,2.116363636363636,28.0,9.214545454545457,1.1,0.6905454545454546,1.54,2.532618181818182,1.5927272727272728,1.549090909090909,1.7454545454545454,0.0,0.3258928571428571,0.3169642857142857,0.3571428571428571,0.0,1.1099231474999556
LETDUK_w_CO2_1_relaxed,0.2388059701492537,0,0.0,0.0,0.0,0.2537313432835821,0.3582089552238806,0.0298507462686567,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1194029850746268,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.37069462686567,10.955223880597014,2.0,28.0,7.970149253731344,1.1,0.6492537313432836,1.54,2.59089552238806,1.6417910447761197,1.7014925373134329,1.1940298507462686,0.0,0.3618421052631579,0.375,0.2631578947368421,0.0,0.8076046049999661
LEVDIB_w_CO2_1_relaxed,0.2153846153846154,0,0.0,0.0,0.0,0.558974358974359,0.0,0.1641025641025641,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307692307692307,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.602433743589744,11.528205128205128,1.876923076923077,28.0,6.297435897435897,1.1,0.615897435897436,1.54,2.6194358974358973,1.7538461538461538,1.928205128205128,0.3076923076923077,0.0,0.4395886889460154,0.4832904884318766,0.0771208226221079,0.0,-0.0486219571427162
LEVNOQ_w_CO2_1_relaxed,0.2553191489361702,0,0.0,0.0,0.0,0.5177304964539007,0.0,0.1843971631205673,0.0,0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.460151347517732,10.53900709219858,1.7872340425531914,11.0,5.347517730496454,1.25,0.600709219858156,2.13,2.571985815602837,1.74468085106383,1.7730496453900708,0.0,0.0,0.4959677419354839,0.5040322580645161,0.0,0.0,-0.3112038449999659
LEVNOQ01_w_CO2_1_relaxed,0.2553191489361702,0,0.0,0.0,0.0,0.5177304964539007,0.0,0.1843971631205673,0.0,0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.460151347517732,10.53900709219858,1.7872340425531914,11.0,5.347517730496454,1.25,0.600709219858156,2.13,2.571985815602837,1.74468085106383,1.7730496453900708,0.0,0.0,0.4959677419354839,0.5040322580645161,0.0,0.0,-0.3537840414285743
LEVYOC_w_CO2_1_relaxed,0.23841059602649,0,0.0,0.0,0.0,0.271523178807947,0.1324503311258278,0.2516556291390728,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0264900662251655,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0794701986754966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.915854834437084,11.19205298013245,1.9470198675496688,26.0,7.377483443708609,1.1,0.6205298013245033,1.56,2.702980132450331,1.7615894039735098,2.052980132450331,0.5562913907284768,0.0,0.403030303030303,0.4696969696969696,0.1272727272727272,0.0,-0.337787953749995
LEWMUX_w_CO2_1_relaxed,0.2869955156950672,0,0.0,0.0,0.0,0.5067264573991032,0.0,0.1524663677130044,0.0,0,0.0,0.0,0.0,0.0179372197309417,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0358744394618834,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.351241524663678,10.502242152466367,1.8385650224215249,47.0,6.520179372197309,1.3,0.5932735426008968,1.75,2.5427354260089685,1.7130044843049328,1.6591928251121075,0.358744394618834,0.0,0.4591346153846153,0.4447115384615384,0.0961538461538461,0.0,-0.2572704985715128
LEWZET_w_CO2_1_relaxed,0.0,0,0.0,0.0,0.0,0.5824175824175825,0.3516483516483517,0.0219780219780219,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0439560439560439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.727036263736265,14.131868131868131,2.087912087912088,20.0,7.274725274725275,0.7999999999999999,0.710989010989011,1.61,2.71021978021978,2.0,2.3076923076923075,0.2637362637362637,0.0,0.4375,0.5048076923076923,0.0576923076923076,0.0,8.051114611250156
LEZJOQ_w_CO2_1_relaxed,0.4050632911392405,0,0.0,0.0,0.0,0.3248945147679324,0.0337552742616033,0.1856540084388185,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050632911392405,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.971161772151898,8.987341772151899,1.6962025316455696,28.0,5.544303797468355,1.1,0.530379746835443,1.54,2.5570886075949364,1.5443037974683544,1.4936708860759491,0.5063291139240507,0.0,0.4357142857142857,0.4214285714285714,0.1428571428571428,0.0,-0.4505271800002219
LEZLAF_w_CO2_1_relaxed,0.4198895027624309,0,0.0,0.0,0.0,0.3149171270718232,0.0994475138121546,0.0994475138121546,0.0,0,0.0,0.0,0.0,0.0,0.0331491712707182,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0331491712707182,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.79212658563536,8.773480662983426,1.712707182320442,46.0,5.856353591160221,1.35,0.5359116022099447,1.51,2.507790055248619,1.5469613259668509,1.425414364640884,0.3314917127071823,0.0,0.4682274247491639,0.431438127090301,0.1003344481605351,0.0,-0.1425968800000418
LEZMIN_w_CO2_1_relaxed,0.1684210526315789,0,0.0,0.0,0.0,0.0105263157894736,0.0,0.5263157894736842,0.0,0,0.0,0.0,0.0,0.0,0.1684210526315789,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1263157894736842,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.19208349473684,12.778947368421052,2.2526315789473683,29.0,10.757894736842106,1.1,0.7042105263157895,1.79,2.785157894736842,1.831578947368421,2.631578947368421,1.263157894736842,0.0,0.3198529411764705,0.4595588235294118,0.2205882352941176,0.0,-0.249733351428631
LIBZIG_w_CO2_1_relaxed,0.1791044776119403,0,0.0,0.0,0.0,0.373134328358209,0.0,0.3880597014925373,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0597014925373134,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.358934029850747,11.791044776119405,2.0597014925373136,64.0,9.402985074626866,1.5,0.6432835820895523,2.23,2.75268656716418,1.82089552238806,2.298507462686567,0.0,0.5373134328358209,0.391025641025641,0.4935897435897435,0.0,0.1153846153846153,-0.1551455674999715
LICKAL_w_CO2_1_relaxed,0.2843601895734597,0,0.0,0.0,0.0,0.2701421800947867,0.0379146919431279,0.2748815165876777,0.0,0,0.0,0.0,0.0,0.0,0.0758293838862559,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0568720379146919,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.527228872037917,10.85308056872038,1.90521327014218,29.0,7.213270142180095,1.1,0.6023696682464454,1.79,2.63521327014218,1.7156398104265402,1.981042654028436,0.5687203791469194,0.0,0.4022222222222222,0.4644444444444444,0.1333333333333333,0.0,-0.2536321600000194
