MOF,H fraction,He fraction,Li fraction,Be fraction,B fraction,C fraction,N fraction,O fraction,F fraction,Ne fraction,Na fraction,Mg fraction,Al fraction,Si fraction,P fraction,S fraction,Cl fraction,Ar fraction,K fraction,Ca fraction,Sc fraction,Ti fraction,V fraction,Cr fraction,Mn fraction,Fe fraction,Co fraction,Ni fraction,Cu fraction,Zn fraction,Ga fraction,Ge fraction,As fraction,Se fraction,Br fraction,Kr fraction,Rb fraction,Sr fraction,Y fraction,Zr fraction,Nb fraction,Mo fraction,Tc fraction,Ru fraction,Rh fraction,Pd fraction,Ag fraction,Cd fraction,In fraction,Sn fraction,Sb fraction,Te fraction,I fraction,Xe fraction,Cs fraction,Ba fraction,La fraction,Ce fraction,Pr fraction,Nd fraction,Pm fraction,Sm fraction,Eu fraction,Gd fraction,Tb fraction,Dy fraction,Ho fraction,Er fraction,Tm fraction,Yb fraction,Lu fraction,Hf fraction,Ta fraction,W fraction,Re fraction,Os fraction,Ir fraction,Pt fraction,Au fraction,Hg fraction,Tl fraction,Pb fraction,Bi fraction,Po fraction,At fraction,Rn fraction,Fr fraction,Ra fraction,Ac fraction,Th fraction,Pa fraction,U fraction,Np fraction,Pu fraction,Am fraction,Cm fraction,Bk fraction,Cf fraction,Es fraction,Fm fraction,Md fraction,No fraction,Lr fraction,mean AtomicWeight,mean Column,mean Row,range Number,mean Number,range AtomicRadius,mean AtomicRadius,range Electronegativity,mean Electronegativity,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
JIZJEJ_w_H2O_1_relaxed,0.35125448028673834,0.0,0.0,0.0,0.0,0.43010752688172044,0.02867383512544803,0.14695340501792115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043010752688172046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.807489103942652,9.54121863799283,1.7347670250896057,26.0,5.469534050179211,1.1,0.553763440860215,1.56,2.543082437275986,1.6487455197132617,1.5340501792114696,0.3010752688172043,0.0,0.4732510288065844,0.4403292181069959,0.08641975308641976,0.0
JIZJUZ_w_H2O_1_relaxed,0.35125448028673834,0.0,0.0,0.0,0.0,0.43010752688172044,0.02867383512544803,0.14695340501792115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043010752688172046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.807489103942652,9.54121863799283,1.7347670250896057,26.0,5.469534050179211,1.1,0.553763440860215,1.56,2.543082437275986,1.6487455197132617,1.5340501792114696,0.3010752688172043,0.0,0.4732510288065844,0.4403292181069959,0.08641975308641976,0.0
JIZWEW_w_H2O_1_relaxed,0.03389830508474576,0.0,0.0,0.0,0.0,0.5423728813559322,0.0,0.3559322033898305,0.0,0.0,0.0,0.0,0.06779661016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.072403972881355,14.203389830508474,2.0338983050847457,12.0,7.016949152542373,1.0,0.6864406779661016,1.8299999999999998,2.791186440677966,1.9661016949152543,2.5762711864406778,0.0,0.0,0.43283582089552236,0.5671641791044775,0.0,0.0
JIZWIA_w_H2O_2_relaxed,0.03389830508474576,0.0,0.0,0.0,0.0,0.5423728813559322,0.0,0.3559322033898305,0.0,0.0,0.0,0.0,0.06779661016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.072403972881355,14.203389830508474,2.0338983050847457,12.0,7.016949152542373,1.0,0.6864406779661016,1.8299999999999998,2.791186440677966,1.9661016949152543,2.5762711864406778,0.0,0.0,0.43283582089552236,0.5671641791044775,0.0,0.0
JIZWOG_w_H2O_1_relaxed,0.017391304347826087,0.0,0.0,0.0,0.0,0.5565217391304348,0.0,0.3565217391304348,0.0,0.0,0.0,0.0,0.06956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.282855554782607,14.417391304347825,2.0521739130434784,12.0,7.113043478260869,1.0,0.6947826086956521,1.8299999999999998,2.7958260869565215,1.982608695652174,2.608695652173913,0.0,0.0,0.4318181818181818,0.5681818181818181,0.0,0.0
JOCWIJ_w_H2O_1_relaxed,0.29859154929577464,0.0,0.0,0.0,0.0,0.2704225352112676,0.2028169014084507,0.16056338028169015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0676056338028169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.254707154929578,10.43943661971831,1.8366197183098592,28.0,6.585915492957747,1.1,0.5833802816901408,1.54,2.6438309859154927,1.6338028169014085,1.791549295774648,0.676056338028169,0.0,0.3983516483516484,0.4368131868131868,0.16483516483516483,0.0
JOFGOC_w_H2O_1_relaxed,0.38961038961038963,0.0,0.0,0.0,0.0,0.45021645021645024,0.06926406926406926,0.0735930735930736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017316017316017316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.894235497835496,9.116883116883116,1.6623376623376624,47.0,4.995670995670996,1.3,0.5285714285714286,1.75,2.4981818181818185,1.6103896103896105,1.4025974025974026,0.17316017316017315,0.0,0.5054347826086957,0.44021739130434784,0.05434782608695652,0.0
JOFKIA_w_H2O_1_relaxed,0.18666666666666668,0.0,0.0,0.0,0.0,0.24,0.32,0.17333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.409770133333332,12.0,1.9733333333333334,28.0,7.573333333333333,1.1,0.6346666666666667,1.54,2.743733333333333,1.7333333333333334,2.1333333333333333,0.8,0.0,0.37142857142857144,0.45714285714285713,0.17142857142857143,0.0
JOFKIA01_w_H2O_1_relaxed,0.1735159817351598,0.0,0.0,0.0,0.0,0.2465753424657534,0.3287671232876712,0.1689497716894977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0821917808219178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.667432511415525,12.164383561643836,1.9908675799086757,28.0,7.689497716894977,1.1,0.6420091324200913,1.54,2.7473059360730594,1.7442922374429224,2.1552511415525113,0.821917808219178,0.0,0.36943907156673117,0.45647969052224374,0.17408123791102514,0.0
JOGHEU_w_H2O_1_relaxed,0.36893203883495146,0.0,0.0,0.0,0.0,0.42718446601941745,0.07766990291262135,0.08737864077669903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038834951456310676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.267906019417476,9.300970873786408,1.7087378640776698,27.0,5.262135922330097,1.1,0.5466019417475728,1.53,2.5118446601941744,1.6310679611650485,1.4368932038834952,0.3106796116504854,0.0,0.4827586206896552,0.4252873563218391,0.09195402298850575,0.0
JOGHIY_w_H2O_random_1_relaxed,0.36893203883495146,0.0,0.0,0.0,0.0,0.42718446601941745,0.07766990291262135,0.08737864077669903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038834951456310676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.27721844660194,9.262135922330097,1.7087378640776698,26.0,5.223300970873787,1.1,0.5466019417475728,1.56,2.510679611650485,1.6310679611650485,1.4368932038834952,0.27184466019417475,0.0,0.4883720930232558,0.4302325581395349,0.08139534883720931,0.0
JOHFIW_manual_w_H2O_1_relaxed,0.17721518987341772,0.0,0.0,0.0,0.0,0.45569620253164556,0.0,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.216515949367091,11.772151898734178,1.9746835443037976,38.0,7.417721518987341,1.55,0.6443037974683544,2.2199999999999998,2.7022784810126583,1.8227848101265822,2.1772151898734178,0.05063291139240506,0.0,0.44999999999999996,0.5375,0.012499999999999999,0.0
JOHQUT_w_H2O_1_relaxed,0.3448275862068966,0.0,0.0,0.0,0.0,0.27586206896551724,0.05517241379310345,0.2827586206896552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027586206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013793103448275862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.260064137931034,10.013793103448275,1.793103448275862,58.0,6.86896551724138,1.6,0.5503448275862068,2.31,2.6746206896551725,1.6551724137931034,1.9310344827586208,0.27586206896551724,0.041379310344827586,0.42402826855123676,0.4946996466431096,0.0706713780918728,0.01060070671378092
JOKXAI_w_H2O_random_1_relaxed,0.016260162601626018,0.0,0.0,0.0,0.0,0.45528455284552843,0.3902439024390244,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06504065040650407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06504065040650407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.20952260162602,13.804878048780488,2.3089430894308944,47.0,10.487804878048781,1.3,0.7699186991869917,1.75,2.64520325203252,1.983739837398374,2.113821138211382,1.170731707317073,0.0,0.37654320987654316,0.4012345679012345,0.2222222222222222,0.0
JOKXAI10_w_H2O_random_1_relaxed,0.016260162601626018,0.0,0.0,0.0,0.0,0.45528455284552843,0.3902439024390244,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06504065040650407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06504065040650407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.20952260162602,13.804878048780488,2.3089430894308944,47.0,10.487804878048781,1.3,0.7699186991869917,1.75,2.64520325203252,1.983739837398374,2.113821138211382,1.170731707317073,0.0,0.37654320987654316,0.4012345679012345,0.2222222222222222,0.0
JOKXEM_w_H2O_1_relaxed,0.016260162601626018,0.0,0.0,0.0,0.0,0.45528455284552843,0.3902439024390244,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06504065040650407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06504065040650407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.20952260162602,13.804878048780488,2.3089430894308944,47.0,10.487804878048781,1.3,0.7699186991869917,1.75,2.64520325203252,1.983739837398374,2.113821138211382,1.170731707317073,0.0,0.37654320987654316,0.4012345679012345,0.2222222222222222,0.0
JOKXEM10_w_H2O_1_relaxed,0.016260162601626018,0.0,0.0,0.0,0.0,0.45528455284552843,0.3902439024390244,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06504065040650407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06504065040650407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.20952260162602,13.804878048780488,2.3089430894308944,47.0,10.487804878048781,1.3,0.7699186991869917,1.75,2.64520325203252,1.983739837398374,2.113821138211382,1.170731707317073,0.0,0.37654320987654316,0.4012345679012345,0.2222222222222222,0.0
JOKXOW_w_H2O_random_1_relaxed,0.016260162601626018,0.0,0.0,0.0,0.0,0.45528455284552843,0.3902439024390244,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06504065040650407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06504065040650407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.20952260162602,13.804878048780488,2.3089430894308944,47.0,10.487804878048781,1.3,0.7699186991869917,1.75,2.64520325203252,1.983739837398374,2.113821138211382,1.170731707317073,0.0,0.37654320987654316,0.4012345679012345,0.2222222222222222,0.0
JOKXOW10_w_H2O_random_1_relaxed,0.016260162601626018,0.0,0.0,0.0,0.0,0.45528455284552843,0.3902439024390244,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06504065040650407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06504065040650407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.20952260162602,13.804878048780488,2.3089430894308944,47.0,10.487804878048781,1.3,0.7699186991869917,1.75,2.64520325203252,1.983739837398374,2.113821138211382,1.170731707317073,0.0,0.37654320987654316,0.4012345679012345,0.2222222222222222,0.0
JOKXUC_w_H2O_random_1_relaxed,0.016260162601626018,0.0,0.0,0.0,0.0,0.45528455284552843,0.3902439024390244,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06504065040650407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06504065040650407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.20952260162602,13.804878048780488,2.3089430894308944,47.0,10.487804878048781,1.3,0.7699186991869917,1.75,2.64520325203252,1.983739837398374,2.113821138211382,1.170731707317073,0.0,0.37654320987654316,0.4012345679012345,0.2222222222222222,0.0
JOKXUC10_w_H2O_random_1_relaxed,0.016260162601626018,0.0,0.0,0.0,0.0,0.45528455284552843,0.3902439024390244,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06504065040650407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06504065040650407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.20952260162602,13.804878048780488,2.3089430894308944,47.0,10.487804878048781,1.3,0.7699186991869917,1.75,2.64520325203252,1.983739837398374,2.113821138211382,1.170731707317073,0.0,0.37654320987654316,0.4012345679012345,0.2222222222222222,0.0
JOKYAJ_w_H2O_1_relaxed,0.016260162601626018,0.0,0.0,0.0,0.0,0.45528455284552843,0.3902439024390244,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06504065040650407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06504065040650407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.20952260162602,13.804878048780488,2.3089430894308944,47.0,10.487804878048781,1.3,0.7699186991869917,1.75,2.64520325203252,1.983739837398374,2.113821138211382,1.170731707317073,0.0,0.37654320987654316,0.4012345679012345,0.2222222222222222,0.0
